Acc_N_Fil,Gyro_x_R,Gyro_y_R,Gyro_z_R,Gyro_x_Fil,Gyro_y_Fil,Gyro_z_Fil,SprungID,Sprungtyp
14.92,-12.553,-139.567,-31.834,-13.744,-133.376,-26.605,20191001-1202-FRANKFURT_2-01-64,Salto B
32.14,28.18,111.021,62.985,30.087,106.748,57.122,20191001-1202-FRANKFURT_2-01-65,Barani A
10.073,139.8,130.012,163.839,138.96,127.277,164.531,20191001-1202-FRANKFURT_2-01-65,Barani A
10.325,79.668,-123.824,212.503,79.998,-122.654,211.329,20191001-1202-FRANKFURT_2-01-65,Barani A
17.383,-17.65,-216.312,-10.868,-17.477,-212.568,-5.301,20191001-1202-FRANKFURT_2-01-65,Barani A
28.719,-9.068,-203.698,12.182,-9.003,-207.683,7.817,20191001-1202-FRANKFURT_2-01-66,Salto A
7.803,-13.271,-198.367,-21.079,-13.73,-198.16,-20.741,20191001-1202-FRANKFURT_2-01-66,Salto A
8.26,-25.579,-182.68,11.922,-25.42,-183.238,11.38,20191001-1202-FRANKFURT_2-01-66,Salto A
20.181,-44.068,-246.829,-49.448,-43.941,-244.112,-41.36,20191001-1202-FRANKFURT_2-01-66,Salto A
29.479,30.964,160.148,62.483,31.727,160.451,61.26,20191001-1202-FRANKFURT_2-01-77,Barani A
11.391,131.84,134.046,212.574,130.074,130.984,212.151,20191001-1202-FRANKFURT_2-01-77,Barani A
11.275,42.345,-161.979,222.567,43.226,-160.178,221.923,20191001-1202-FRANKFURT_2-01-77,Barani A
17.227,-41.957,-219.793,-6.502,-41.205,-217.781,-3.29,20191001-1202-FRANKFURT_2-01-77,Barani A
28.693,-9.862,-218.779,1.371,-10.725,-221.447,-2.139,20191001-1202-FRANKFURT_2-01-78,Salto A
7.59,-8.184,-207.022,-28.539,-8.395,-205.91,-27.066,20191001-1202-FRANKFURT_2-01-78,Salto A
8.396,-9.596,-179.546,-7.043,-9.31,-179.93,-7.264,20191001-1202-FRANKFURT_2-01-78,Salto A
20.713,-19.048,-260.468,-43.38,-20.768,-254.225,-31.53,20191001-1202-FRANKFURT_2-01-78,Salto A
28.505,-2.37,77.173,19.207,-0.226,69.92,6.692,20191001-1202-FRANKFURT_2-01-79,Hocksprung
8.3,-0.314,-40.48,8.674,-0.587,-38.643,8.888,20191001-1202-FRANKFURT_2-01-79,Hocksprung
2.234,1.379,-36.218,-0.351,0.792,-37.268,0.176,20191001-1202-FRANKFURT_2-01-79,Hocksprung
14.562,-5.23,-1.869,-14.942,-4.286,-0.725,-10.16,20191001-1202-FRANKFURT_2-01-79,Hocksprung
30.232,-4.814,-67.251,12.614,-5.163,-72.225,6.602,20191001-1202-FRANKFURT_2-01-80,Salto C
18.447,-48.982,-523.192,-12.96,-49.347,-517.886,-10.842,20191001-1202-FRANKFURT_2-01-80,Salto C
4.852,-9.78,-140.946,4.26,-9.818,-142.333,3.251,20191001-1202-FRANKFURT_2-01-80,Salto C
17.455,-18.747,-124.354,-19.459,-18.455,-120.346,-15.514,20191001-1202-FRANKFURT_2-01-80,Salto C
25.951,25.673,60.486,27.937,25.606,56.612,24.353,20191001-1202-FRANKFURT_2-01-81,3/4 Salto vw A
2.058,22.821,85.6,4.773,22.954,85.968,4.338,20191001-1202-FRANKFURT_2-01-81,3/4 Salto vw A
5.41,35.298,285.319,-15.884,35.061,284.755,-15.225,20191001-1202-FRANKFURT_2-01-81,3/4 Salto vw A
22.261,15.129,221.645,5.275,15.678,223.028,4.991,20191001-1202-FRANKFURT_2-01-81,3/4 Salto vw A
43.369,53.413,322.953,19.442,53.482,320.827,21.108,20191001-1202-FRANKFURT_2-01-82,Baby- Fliffis C
18.845,63.209,208.798,164.404,62.837,207.603,162.815,20191001-1202-FRANKFURT_2-01-82,Baby- Fliffis C
9.301,75.59,-59.251,240.416,74.963,-57.332,239.639,20191001-1202-FRANKFURT_2-01-82,Baby- Fliffis C
20.699,-4.464,-270.208,45.765,-3.166,-262.742,49.74,20191001-1202-FRANKFURT_2-01-82,Baby- Fliffis C
30.975,42.8,129.177,67.348,43.189,129.655,66.973,20191001-1202-FRANKFURT_2-01-91,Barani A
10.462,129.89,134.769,182.044,128.405,132.123,181.403,20191001-1202-FRANKFURT_2-01-91,Barani A
10.662,41.21,-143.414,204.089,42.366,-141.612,203.984,20191001-1202-FRANKFURT_2-01-91,Barani A
19.925,-14.257,-259.28,-14.237,-15.527,-256.857,-7.632,20191001-1202-FRANKFURT_2-01-91,Barani A
27.368,-26.471,-222.099,1.926,-24.877,-222.895,-6.107,20191001-1202-FRANKFURT_2-01-92,Salto A
8.639,-1.215,-202.925,-20.23,-1.973,-203.927,-20.945,20191001-1202-FRANKFURT_2-01-92,Salto A
8.324,-19.618,-224.639,0.997,-19.694,-224.541,0.437,20191001-1202-FRANKFURT_2-01-92,Salto A
20.268,-12.835,-197.583,-32.209,-12.948,-194.324,-28.649,20191001-1202-FRANKFURT_2-01-92,Salto A
28.571,8.357,50.772,23.636,8.177,45.443,18.799,20191001-1202-FRANKFURT_2-01-93,Hocksprung
8.712,4.707,-41.158,-12.057,4.545,-38.601,-10.023,20191001-1202-FRANKFURT_2-01-93,Hocksprung
3.546,2.607,-37.018,26.883,2.856,-37.822,25.165,20191001-1202-FRANKFURT_2-01-93,Hocksprung
13.664,-9.262,3.095,-23.108,-9.088,4.154,-23.409,20191001-1202-FRANKFURT_2-01-93,Hocksprung
31.237,-14.844,-70.276,3.928,-14.266,-78.8,5.897,20191001-1202-FRANKFURT_2-01-94,Salto C
16.551,-44.149,-484.465,-13.281,-45.239,-473.724,-14.006,20191001-1202-FRANKFURT_2-01-94,Salto C
4.254,-36.597,-128.114,10.97,-36.003,-132.054,10.113,20191001-1202-FRANKFURT_2-01-94,Salto C
18.865,-16.676,-135.3,-44.381,-16.254,-132.946,-40.375,20191001-1202-FRANKFURT_2-01-94,Salto C
25.203,18.265,60.619,16.549,18.239,57.496,11.34,20191001-1202-FRANKFURT_2-01-95,3/4 Salto vw A
1.818,21.062,76.654,6.867,21.149,77.646,6.991,20191001-1202-FRANKFURT_2-01-95,3/4 Salto vw A
6.582,34.424,318.529,-4.405,34.347,317.132,-4.188,20191001-1202-FRANKFURT_2-01-95,3/4 Salto vw A
20.302,17.789,200.949,12.981,18.12,203.194,11.898,20191001-1202-FRANKFURT_2-01-95,3/4 Salto vw A
46.963,39.891,317.379,51.479,40.148,314.99,53.948,20191001-1202-FRANKFURT_2-01-96,Baby- Fliffis C
21.209,101.862,207.236,205.986,102.648,208.174,207.337,20191001-1202-FRANKFURT_2-01-96,Baby- Fliffis C
8.906,83.833,-33.627,234.608,82.443,-34.417,230.762,20191001-1202-FRANKFURT_2-01-96,Baby- Fliffis C
19.128,-10.484,-249.394,59.382,-10.799,-246.196,63.677,20191001-1202-FRANKFURT_2-01-96,Baby- Fliffis C
25.594,-7.051,-56.352,6.906,-6.211,-57.349,6.777,20191001-1202-FRANKFURT_2-01-104,Strecksprung
1.618,2.342,11.733,11.268,1.856,11.887,11.994,20191001-1202-FRANKFURT_2-01-104,Strecksprung
0.728,-3.485,50.368,2.242,-3.237,50.293,2.224,20191001-1202-FRANKFURT_2-01-104,Strecksprung
11.079,15.068,15.289,-8.243,16.07,12.045,-7.911,20191001-1202-FRANKFURT_2-01-104,Strecksprung
31.162,24.968,141.173,55.962,24.174,142.631,57.953,20191001-1202-FRANKFURT_2-01-108,Barani A
10.002,118.024,119.415,187.475,117.669,117.222,187.582,20191001-1202-FRANKFURT_2-01-108,Barani A
10.679,78.997,-111.266,202.753,78.679,-111.18,202.115,20191001-1202-FRANKFURT_2-01-108,Barani A
21.497,-8.087,-262.839,37.466,-7.982,-263.896,38.888,20191001-1202-FRANKFURT_2-01-108,Barani A
27.419,-21.617,-210.154,-12.589,-21.088,-210.103,-13.294,20191001-1202-FRANKFURT_2-01-109,Salto A
8.613,5.552,-231.058,-7.031,4.527,-230.553,-7.585,20191001-1202-FRANKFURT_2-01-109,Salto A
8.222,-17.844,-208.68,-14.968,-17.378,-208.698,-14.732,20191001-1202-FRANKFURT_2-01-109,Salto A
18.894,-2.271,-218.708,-22.686,-3.011,-214.885,-16.24,20191001-1202-FRANKFURT_2-01-109,Salto A
30.721,5.925,37.506,13.524,6.114,35.255,2.239,20191001-1202-FRANKFURT_2-01-110,Hocksprung
9.006,9.847,-30.512,-1.557,10.381,-30.225,-1.398,20191001-1202-FRANKFURT_2-01-110,Hocksprung
2.49,1.6,-37.529,35.256,1.323,-37.428,34.861,20191001-1202-FRANKFURT_2-01-110,Hocksprung
13.584,-7.745,3.55,-27.996,-6.478,4.141,-26.349,20191001-1202-FRANKFURT_2-01-110,Hocksprung
32.169,-13.854,-47.831,22.661,-14.804,-54.014,20.262,20191001-1202-FRANKFURT_2-01-111,Salto C
17.488,-24.437,-497.319,-46.75,-24.831,-496.024,-47.435,20191001-1202-FRANKFURT_2-01-111,Salto C
4.866,-24.371,-187.605,2.554,-23.981,-184.557,3.143,20191001-1202-FRANKFURT_2-01-111,Salto C
15.531,-8.567,-93.152,-15.646,-7.773,-89.659,-13.375,20191001-1202-FRANKFURT_2-01-111,Salto C
28.252,15.367,48.84,25.307,14.721,45.054,23.247,20191001-1202-FRANKFURT_2-01-112,3/4 Salto vw A
1.8,24.415,62.435,9.035,24.356,63.375,8.653,20191001-1202-FRANKFURT_2-01-112,3/4 Salto vw A
6.115,32.245,317.392,-26.768,32.252,316.245,-26.281,20191001-1202-FRANKFURT_2-01-112,3/4 Salto vw A
13.903,15.749,270.606,9.338,15.833,265.177,8.392,20191001-1202-FRANKFURT_2-01-112,3/4 Salto vw A
49.206,16.387,197.598,-22.652,16.72,206.235,-19.736,20191001-1202-FRANKFURT_2-01-113,Baby- Fliffis C
24.342,51.411,320.688,148.156,52.581,313.938,143.721,20191001-1202-FRANKFURT_2-01-113,Baby- Fliffis C
11.328,28.379,-102.246,329.257,26.172,-96.076,331.01,20191001-1202-FRANKFURT_2-01-113,Baby- Fliffis C
20.473,-126.791,-227.112,8.46,-123.032,-226.276,9.023,20191001-1202-FRANKFURT_2-01-113,Baby- Fliffis C
28.031,-2.047,-192.936,17.791,-1.441,-190.794,13.778,20191001-1202-FRANKFURT_2-01-129,Salto A
8.055,-1.214,-201.038,-23.065,-0.965,-200.995,-22.967,20191001-1202-FRANKFURT_2-01-129,Salto A
8.027,-2.777,-186.555,3.128,-3.284,-187.288,2.663,20191001-1202-FRANKFURT_2-01-129,Salto A
21.419,-15.274,-265.884,-37.519,-15.458,-262.321,-30.783,20191001-1202-FRANKFURT_2-01-129,Salto A
25.427,-6.46,-154.624,23.548,-5.555,-159.072,13.043,20191001-1202-FRANKFURT_2-01-130,Salto A
8.083,-4.328,-212.154,-23.876,-4.546,-211.74,-22.162,20191001-1202-FRANKFURT_2-01-130,Salto A
9.991,-4.536,-268.165,-2.619,-4.231,-267.758,-3.293,20191001-1202-FRANKFURT_2-01-130,Salto A
22.637,-18.163,-271.684,-12.725,-18.07,-272.063,-8.772,20191001-1202-FRANKFURT_2-01-130,Salto A
23.364,-4.247,-174.324,8.635,-3.72,-177.967,0.852,20191001-1202-FRANKFURT_2-01-131,Salto A
7.445,-7.467,-201.001,-25.046,-7.29,-201.109,-24.287,20191001-1202-FRANKFURT_2-01-131,Salto A
7.366,11.219,-191.214,-15.105,11.099,-191.184,-15.046,20191001-1202-FRANKFURT_2-01-131,Salto A
20.778,14.055,-260.696,-17.458,13.89,-255.072,-11.868,20191001-1202-FRANKFURT_2-01-131,Salto A
28.289,-10.25,-194.212,9.138,-9.788,-191.729,6.056,20191001-1202-FRANKFURT_2-01-141,Salto A
7.925,-5.032,-207.632,-18.987,-5.705,-207.252,-19.237,20191001-1202-FRANKFURT_2-01-141,Salto A
9.111,-23.221,-199.844,-7.654,-22.962,-200.294,-8.05,20191001-1202-FRANKFURT_2-01-141,Salto A
20.416,-14.873,-265.339,-50.237,-14.918,-261.097,-44.301,20191001-1202-FRANKFURT_2-01-141,Salto A
27.273,-2.551,-205.489,4.904,-2.594,-210.257,-2.167,20191001-1202-FRANKFURT_2-01-142,Salto A
9.025,-4.772,-231.361,-25.467,-4.671,-230.454,-23.995,20191001-1202-FRANKFURT_2-01-142,Salto A
8.772,-7.155,-203.007,0.292,-7.307,-203.432,0.326,20191001-1202-FRANKFURT_2-01-142,Salto A
21.739,-28.602,-248.961,-39.001,-28.491,-248.399,-31.124,20191001-1202-FRANKFURT_2-01-142,Salto A
26.441,-5.331,-187.071,25.467,-4.991,-189.923,14.154,20191001-1202-FRANKFURT_2-01-143,Salto A
8.785,-6.579,-218.941,-9.902,-7.049,-218.354,-9.536,20191001-1202-FRANKFURT_2-01-143,Salto A
8.195,-21.163,-195.465,-2.702,-20.884,-195.665,-2.103,20191001-1202-FRANKFURT_2-01-143,Salto A
20.939,-14.019,-262.134,-26.451,-14.681,-258.5,-23.481,20191001-1202-FRANKFURT_2-01-143,Salto A
28.238,-7.311,-209.757,8.518,-7.642,-206.093,7.175,20191001-1202-FRANKFURT_2-01-154,Salto A
8.745,-9.809,-211.854,-15.118,-9.43,-212.29,-15.764,20191001-1202-FRANKFURT_2-01-154,Salto A
8.472,-16.122,-218.936,-1.865,-16.313,-218.965,-1.781,20191001-1202-FRANKFURT_2-01-154,Salto A
20.382,-39.347,-229.42,-37.306,-38.777,-225.583,-27.517,20191001-1202-FRANKFURT_2-01-154,Salto A
25.688,-12.085,-195.468,19.057,-12.417,-199.463,8.231,20191001-1202-FRANKFURT_2-01-155,Salto A
7.686,-13.364,-193.683,-22.05,-13.764,-193.099,-21.286,20191001-1202-FRANKFURT_2-01-155,Salto A
9.288,-4.588,-203.665,-12.021,-4.631,-203.708,-11.785,20191001-1202-FRANKFURT_2-01-155,Salto A
22.701,-23.363,-289.475,-30.478,-24.051,-285.294,-23.591,20191001-1202-FRANKFURT_2-01-155,Salto A
25.482,-17.696,-203.495,10.439,-16.701,-207.52,3.769,20191001-1202-FRANKFURT_2-01-156,Salto A
8.529,-16.259,-203.647,-5.346,-16.162,-203.64,-5.782,20191001-1202-FRANKFURT_2-01-156,Salto A
8.187,-28.276,-202.232,-7.567,-28.604,-202.489,-7.208,20191001-1202-FRANKFURT_2-01-156,Salto A
20.071,-32.981,-229.564,-36.951,-31.921,-226.21,-30.23,20191001-1202-FRANKFURT_2-01-156,Salto A
23.646,1.456,-43.137,2.535,1.71,-44.465,2.687,20191001-1202-FRANKFURT_2-01-163,Strecksprung
1.542,-2.618,10.576,27.409,-2.51,10.49,27.536,20191001-1202-FRANKFURT_2-01-163,Strecksprung
0.798,8.718,52.326,-4.517,8.943,51.784,-4.566,20191001-1202-FRANKFURT_2-01-163,Strecksprung
22.317,2.518,-14.794,-12.384,2.775,-14.869,-10.555,20191001-1202-FRANKFURT_2-01-163,Strecksprung
28.577,-8.205,-174.335,9.931,-8.083,-170.444,7.858,20191001-1202-FRANKFURT_2-01-171,Salto A
8.272,-6.157,-245.444,-18.493,-7.032,-244.122,-18.515,20191001-1202-FRANKFURT_2-01-171,Salto A
8.41,-22.31,-173.001,10.354,-22.053,-174.184,10.04,20191001-1202-FRANKFURT_2-01-171,Salto A
21.281,-37.176,-262.485,-41.895,-37.599,-259.946,-32.834,20191001-1202-FRANKFURT_2-01-171,Salto A
26.587,-9.789,-192.42,17.335,-9.514,-194.297,6.524,20191001-1202-FRANKFURT_2-01-172,Salto A
8.353,-15.682,-220.891,-18.4,-15.576,-220.97,-16.105,20191001-1202-FRANKFURT_2-01-172,Salto A
8.538,-11.683,-187.647,-1.582,-11.679,-188.409,-2.025,20191001-1202-FRANKFURT_2-01-172,Salto A
22.392,-37.788,-284.124,-24.377,-38.428,-279.041,-12.573,20191001-1202-FRANKFURT_2-01-172,Salto A
26.955,-12.003,-153.188,13.126,-11.529,-157.35,0.456,20191001-1202-FRANKFURT_2-01-173,Salto A
9.06,-6.174,-241.347,-23.321,-6.027,-240.792,-22.315,20191001-1202-FRANKFURT_2-01-173,Salto A
8.528,-10.027,-204.115,-4.058,-10.051,-205.084,-3.749,20191001-1202-FRANKFURT_2-01-173,Salto A
21.422,-24.642,-250.811,-22.15,-24.532,-249.107,-16.669,20191001-1202-FRANKFURT_2-01-173,Salto A
29.564,-20.192,-15.324,28.875,-19.849,-15.764,23.467,20191001-1202-FRANKFURT_2-01-176,Strecksprung
0.937,-1.704,19.727,6.635,-2.02,19.871,7.439,20191001-1202-FRANKFURT_2-01-176,Strecksprung
0.896,-12.62,1.534,15.013,-11.913,1.729,14.473,20191001-1202-FRANKFURT_2-01-176,Strecksprung
14.377,27.13,-0.112,-26.463,26.145,1.22,-25.639,20191001-1202-FRANKFURT_2-01-176,Strecksprung
27.987,-2.352,-203.253,13.573,-2.43,-200.731,8.766,20191001-1202-FRANKFURT_2-01-183,Salto A
8.127,3.113,-238.473,-12.069,2.05,-235.899,-11.149,20191001-1202-FRANKFURT_2-01-183,Salto A
8.787,-15.322,-165.948,0.428,-14.674,-166.904,0.328,20191001-1202-FRANKFURT_2-01-183,Salto A
21.995,-17.373,-276.443,-35.18,-18.479,-272.557,-24.828,20191001-1202-FRANKFURT_2-01-183,Salto A
26.853,-15.176,-214.291,16.948,-13.98,-219.327,7.04,20191001-1202-FRANKFURT_2-01-184,Salto A
9.101,-12.968,-223.401,-11.315,-13.643,-222.787,-11.353,20191001-1202-FRANKFURT_2-01-184,Salto A
8.432,-20.808,-195.976,10.449,-20.704,-196.798,9.554,20191001-1202-FRANKFURT_2-01-184,Salto A
20.708,-22.8,-250.313,-39.818,-22.416,-244.599,-29.42,20191001-1202-FRANKFURT_2-01-184,Salto A
29.01,-6.406,-202.624,6.568,-7.09,-207.973,-3.816,20191001-1202-FRANKFURT_2-01-185,Salto A
9.278,-4.952,-199.071,-29.606,-4.646,-199.168,-28.93,20191001-1202-FRANKFURT_2-01-185,Salto A
10.048,27.631,-253.719,-16.032,27.533,-253.753,-16.134,20191001-1202-FRANKFURT_2-01-185,Salto A
19.879,2.786,-221.801,-24.048,2.58,-218.86,-17.081,20191001-1202-FRANKFURT_2-01-185,Salto A
28.372,-8.377,-194.416,10.445,-8.263,-192.141,6.485,20191001-1202-FRANKFURT_2-01-196,Salto A
8.633,-11.976,-227.856,-17.873,-12.178,-226.995,-16.44,20191001-1202-FRANKFURT_2-01-196,Salto A
8.306,1.834,-179.782,-0.541,1.705,-180.16,-0.354,20191001-1202-FRANKFURT_2-01-196,Salto A
19.901,-17.826,-248.595,-18.699,-18.165,-244.349,-10.085,20191001-1202-FRANKFURT_2-01-196,Salto A
25.223,-1.297,-219.794,7.682,-0.581,-223.511,-0.089,20191001-1202-FRANKFURT_2-01-197,Salto A
7.385,-4.324,-191.248,-1.792,-4.883,-191.371,-2.873,20191001-1202-FRANKFURT_2-01-197,Salto A
8.883,-10.086,-209.685,-4.551,-10.348,-209.551,-4.206,20191001-1202-FRANKFURT_2-01-197,Salto A
21.767,-36.889,-276.301,-35.702,-36.304,-271.171,-26.396,20191001-1202-FRANKFURT_2-01-197,Salto A
25.609,-6.484,-200.145,4.549,-6.908,-205.655,-3.966,20191001-1202-FRANKFURT_2-01-198,Salto A
8.96,-8.027,-223.945,-12.424,-7.719,-222.997,-13.046,20191001-1202-FRANKFURT_2-01-198,Salto A
8.331,-13.605,-190.162,4.329,-14.107,-190.88,4.342,20191001-1202-FRANKFURT_2-01-198,Salto A
21.491,-33.447,-233.269,-30.2,-31.64,-231.643,-26.673,20191001-1202-FRANKFURT_2-01-198,Salto A
24.288,-7.184,99.046,6.986,-6.821,99.481,6.7,20191003-1152-FRANKFURT_1-01-14,3/4 Salto rw A
4.752,-8.305,184.431,-0.748,-8.29,184.323,-0.983,20191003-1152-FRANKFURT_1-01-14,3/4 Salto rw A
4.681,-13.633,233.945,1.404,-13.573,233.981,1.762,20191003-1152-FRANKFURT_1-01-14,3/4 Salto rw A
19.629,9.651,170.742,-3.173,10.129,167.819,-2.5,20191003-1152-FRANKFURT_1-01-14,3/4 Salto rw A
38.251,5.979,-17.596,17.672,4.514,-8.747,16.88,20191003-1152-FRANKFURT_1-01-15,Cody C
25.706,-33.787,547.721,-8.886,-32.448,541.441,-8.849,20191003-1152-FRANKFURT_1-01-15,Cody C
7.143,-14.534,196.162,-2.258,-14.72,196.667,-2.389,20191003-1152-FRANKFURT_1-01-15,Cody C
15.948,-43.98,189.272,-10.038,-42.967,186.539,-10.335,20191003-1152-FRANKFURT_1-01-15,Cody C
28.404,7.655,26.203,-0.363,6.297,28.877,-0.115,20191003-1152-FRANKFURT_1-01-16,Grätschwinkel
4.611,6.952,-166.318,22.289,7.218,-163.945,22.197,20191003-1152-FRANKFURT_1-01-16,Grätschwinkel
8.825,-14.797,93.939,3.241,-14.74,91.413,2.283,20191003-1152-FRANKFURT_1-01-16,Grätschwinkel
14.914,-5.219,71.401,-5.522,-5.905,71.467,-4.179,20191003-1152-FRANKFURT_1-01-16,Grätschwinkel
28.334,-4.316,39.21,14.109,-4.429,39.574,13.683,20191003-1152-FRANKFURT_1-01-17,Salto B
18.201,-27.014,349.406,4.862,-26.906,349.14,5.249,20191003-1152-FRANKFURT_1-01-17,Salto B
13.361,-20.986,301.799,10.262,-20.668,301.405,9.864,20191003-1152-FRANKFURT_1-01-17,Salto B
18.337,4.044,152.065,5.346,3.776,151.555,4.491,20191003-1152-FRANKFURT_1-01-17,Salto B
23.63,-10.753,95.026,9.37,-10.498,95.23,9.278,20191003-1152-FRANKFURT_1-01-27,3/4 Salto rw A
5.066,-1.66,181.608,10.593,-1.729,181.5,10.597,20191003-1152-FRANKFURT_1-01-27,3/4 Salto rw A
4.356,-13.829,233.911,-0.378,-13.916,234.003,-0.503,20191003-1152-FRANKFURT_1-01-27,3/4 Salto rw A
19.087,-23.51,188.386,10.401,-21.839,186.266,10.728,20191003-1152-FRANKFURT_1-01-27,3/4 Salto rw A
39.719,7.3,-23.672,16.741,5.106,-16.158,17.083,20191003-1152-FRANKFURT_1-01-28,Cody C
24.394,-45.028,534.841,-4.197,-44.297,529.062,-4.671,20191003-1152-FRANKFURT_1-01-28,Cody C
7.309,-27.462,191.761,-7.927,-27.653,192.453,-7.929,20191003-1152-FRANKFURT_1-01-28,Cody C
15.458,-35.528,199.246,-10.428,-34.929,196.997,-9.204,20191003-1152-FRANKFURT_1-01-28,Cody C
28.773,-2.649,46.949,18.837,-3.158,48.664,17.598,20191003-1152-FRANKFURT_1-01-29,Grätschwinkel
4.813,10.014,-178.682,11.436,8.749,-176.393,10.479,20191003-1152-FRANKFURT_1-01-29,Grätschwinkel
9.242,-33.36,82.131,-6.633,-31.549,80.588,-7.262,20191003-1152-FRANKFURT_1-01-29,Grätschwinkel
16.041,4.409,86.131,8.872,4.175,86.348,10.153,20191003-1152-FRANKFURT_1-01-29,Grätschwinkel
27.154,-1.007,39.947,-11.841,-1.755,40.023,-10.487,20191003-1152-FRANKFURT_1-01-30,Salto B
18.042,-39.805,328.408,22.15,-39.466,327.67,20.807,20191003-1152-FRANKFURT_1-01-30,Salto B
13.887,-52.101,279.812,26.468,-52.075,280.228,26.499,20191003-1152-FRANKFURT_1-01-30,Salto B
14.69,-3.972,136.639,0.38,-3.74,134.229,0.575,20191003-1152-FRANKFURT_1-01-30,Salto B
25.337,-3.601,68.557,6.612,-3.907,68.191,7.014,20191003-1152-FRANKFURT_1-01-40,Strecksprung
1.263,3.497,-31.595,13.347,3.187,-31.174,12.579,20191003-1152-FRANKFURT_1-01-40,Strecksprung
0.941,-1.533,-53.692,-8.515,-1.472,-53.613,-8.021,20191003-1152-FRANKFURT_1-01-40,Strecksprung
14.589,-2.485,7.591,5.968,-2.814,6.807,5.635,20191003-1152-FRANKFURT_1-01-40,Strecksprung
24.208,-12.531,99.653,11.069,-12.257,100.003,11.126,20191003-1152-FRANKFURT_1-01-42,3/4 Salto rw A
4.38,-6.769,179.11,16.953,-6.668,178.586,16.595,20191003-1152-FRANKFURT_1-01-42,3/4 Salto rw A
4.483,-3.857,234.56,7.943,-3.987,234.893,7.812,20191003-1152-FRANKFURT_1-01-42,3/4 Salto rw A
17.965,-19.052,171.358,2.707,-19.319,169.488,4.243,20191003-1152-FRANKFURT_1-01-42,3/4 Salto rw A
38.676,15.836,-10.961,17.235,15.306,-3.517,16.222,20191003-1152-FRANKFURT_1-01-43,Cody C
24.227,-43.513,530.226,-19.468,-42.656,524.103,-19.668,20191003-1152-FRANKFURT_1-01-43,Cody C
7.079,-17.004,186.554,-7.061,-16.967,187.435,-7.087,20191003-1152-FRANKFURT_1-01-43,Cody C
20.406,-26.909,203.347,-1.502,-26.658,201.913,-1.483,20191003-1152-FRANKFURT_1-01-43,Cody C
24.107,0.991,13.481,2.501,0.969,13.535,2.074,20191003-1152-FRANKFURT_1-01-44,Grätschwinkel
7.55,2.525,-174.244,12.1,1.763,-171.236,13.386,20191003-1152-FRANKFURT_1-01-44,Grätschwinkel
5.427,-12.154,95.614,-4.893,-12.268,93.763,-5.356,20191003-1152-FRANKFURT_1-01-44,Grätschwinkel
15.163,-7.302,76.729,1.985,-6.898,77.322,1.729,20191003-1152-FRANKFURT_1-01-44,Grätschwinkel
26.949,-10.591,55.579,13.993,-10.342,54.471,13.579,20191003-1152-FRANKFURT_1-01-45,Salto B
18.005,-17.792,305.065,9.967,-18.396,305.343,10.623,20191003-1152-FRANKFURT_1-01-45,Salto B
14.91,-18.492,290.252,7.332,-17.832,291.157,7.574,20191003-1152-FRANKFURT_1-01-45,Salto B
17.644,-2.975,187.657,-7.916,-3.248,184.28,-8.124,20191003-1152-FRANKFURT_1-01-45,Salto B
27.422,15.039,-146.757,-13.159,15.363,-144.228,-13.64,20191003-1152-FRANKFURT_1-01-46,Barani A
9.699,154.038,-142.877,-120.335,154.348,-141.259,-120.269,20191003-1152-FRANKFURT_1-01-46,Barani A
9.802,146.264,52.435,-183.202,145.319,51.946,-182.09,20191003-1152-FRANKFURT_1-01-46,Barani A
21.16,12.161,248.483,-45.777,12.281,247.5,-47.512,20191003-1152-FRANKFURT_1-01-46,Barani A
23.35,-11.718,145.672,0.237,-11.588,146.396,1.405,20191003-1152-FRANKFURT_1-01-47,Salto A
10.395,-3.902,284.404,11.107,-3.643,283.446,10.297,20191003-1152-FRANKFURT_1-01-47,Salto A
7.085,-3.272,201.902,-10.683,-3.539,203.187,-10.179,20191003-1152-FRANKFURT_1-01-47,Salto A
20.321,-15.085,211.264,-5.732,-14.799,208.894,-5.954,20191003-1152-FRANKFURT_1-01-47,Salto A
24.322,-15.422,94.832,12.826,-15.171,95.341,12.498,20191003-1152-FRANKFURT_1-01-61,3/4 Salto rw A
5.193,-2.976,185.151,15.862,-2.847,184.555,15.796,20191003-1152-FRANKFURT_1-01-61,3/4 Salto rw A
4.685,-7.978,231.462,-3.298,-8.074,231.628,-3.036,20191003-1152-FRANKFURT_1-01-61,3/4 Salto rw A
18.84,-1.995,170.084,-5.263,-1.687,167.27,-3.637,20191003-1152-FRANKFURT_1-01-61,3/4 Salto rw A
38.376,-0.556,-15.257,21.96,-0.949,-5.859,20.775,20191003-1152-FRANKFURT_1-01-62,Cody C
26.314,-40.276,567.444,5.534,-40.072,559.882,4.805,20191003-1152-FRANKFURT_1-01-62,Cody C
6.995,-17.969,176.934,3.823,-18.007,177.923,3.902,20191003-1152-FRANKFURT_1-01-62,Cody C
16.8,-20.35,213.4,-11.117,-20.346,210.939,-11.542,20191003-1152-FRANKFURT_1-01-62,Cody C
27.627,-3.287,22.965,1.294,-3.603,24.858,1.729,20191003-1152-FRANKFURT_1-01-63,Grätschwinkel
5.735,8.337,-179.058,19.194,8.304,-175.567,18.799,20191003-1152-FRANKFURT_1-01-63,Grätschwinkel
