Time,TimeInJump,ACC_N,ACC_N_ROT_filtered,Acc_x_Fil,Acc_y_Fil,Acc_z_Fil,Gyro_x_Fil,Gyro_y_Fil,Gyro_z_Fil,SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_Abs_I_x LapEnd,DJump_Abs_I_y LapEnd,DJump_Abs_I_z LapEnd
,,26.601,36.923,1.931,-0.396,16.337,27.57,-183.92,-40.02,20191003-1152-FRANKFURT_1-01-102,Barani A,163.621,-4.129,-148.076,172.574,235.796,158.063
,,10.45,9.873,-0.784,-3.159,-9.105,186.665,-110.198,-121.981,20191003-1152-FRANKFURT_1-01-102,Barani A,163.621,-4.129,-148.076,172.574,235.796,158.063
,,9.553,10.283,-1.938,0.234,-8.972,176.311,69.708,-157.663,20191003-1152-FRANKFURT_1-01-102,Barani A,163.621,-4.129,-148.076,172.574,235.796,158.063
,,20.084,11.289,-0.791,1.099,10.84,12.833,213.304,-35.995,20191003-1152-FRANKFURT_1-01-102,Barani A,163.621,-4.129,-148.076,172.574,235.796,158.063
,,48.926,55.391,-24.141,3.589,10.303,-78.167,-618.409,40.1,20191007-1150-FRANKFURT_2-01-212,Fliffis B,-15.46,-364.076,194.511,121.174,715.222,224.161
,,40.625,42.411,-39.224,4.305,-7.282,-69.569,-588.612,30.349,20191007-1150-FRANKFURT_2-01-212,Fliffis B,-15.46,-364.076,194.511,121.174,715.222,224.161
,,23.068,24.384,-14.329,5.271,-13.831,41.118,-18.756,377.968,20191007-1150-FRANKFURT_2-01-212,Fliffis B,-15.46,-364.076,194.511,121.174,715.222,224.161
,,26.852,19.81,-4.375,-1.193,8.562,68.976,340.082,39.849,20191007-1150-FRANKFURT_2-01-212,Fliffis B,-15.46,-364.076,194.511,121.174,715.222,224.161
,,26.703,39.239,18.142,2.001,12.22,5.439,-22.37,22.026,0609-1-01-802,Von Bauch in Stand,6.04,35.196,9.996,18.099,65.106,35.193
,,1.865,1.546,-0.027,-0.288,-0.404,6.575,9.832,-1.357,0609-1-01-802,Von Bauch in Stand,6.04,35.196,9.996,18.099,65.106,35.193
,,1.896,1.407,-0.016,-0.15,-0.713,-4.006,26.056,-2.903,0609-1-01-802,Von Bauch in Stand,6.04,35.196,9.996,18.099,65.106,35.193
,,19.115,9.698,7.538,-0.296,14.493,5.061,70.728,5.293,0609-1-01-802,Von Bauch in Stand,6.04,35.196,9.996,18.099,65.106,35.193
,,39.029,49.007,15.564,1.632,-0.091,-1.667,20.182,21.031,20191003-1152-FRANKFURT_1-01-62,Cody C,-32.502,393.876,0.415,41.159,459.562,35.983
,,25.88,28.376,-21.868,-1.989,-11.507,-40.467,545.295,3.927,20191003-1152-FRANKFURT_1-01-62,Cody C,-32.502,393.876,0.415,41.159,459.562,35.983
,,7.105,7.079,-2.731,-0.749,-6.406,-16.593,170.015,4.512,20191003-1152-FRANKFURT_1-01-62,Cody C,-32.502,393.876,0.415,41.159,459.562,35.983
,,22.192,12.654,0.543,-0.845,13.481,-21.817,209.206,-14.268,20191003-1152-FRANKFURT_1-01-62,Cody C,-32.502,393.876,0.415,41.159,459.562,35.983
,,28.079,37.574,0.743,-0.627,13.811,-0.843,86.48,-6.283,20190930-1153-FRANKFURT_1-01-185,Salto C,40.728,349.128,-15.588,50.479,370.112,53.199
,,18.157,19.389,-10.704,0.943,-9.51,68.164,406.013,3.518,20190930-1153-FRANKFURT_1-01-185,Salto C,40.728,349.128,-15.588,50.479,370.112,53.199
,,4.343,4.694,-1.893,-0.73,-3.638,3.374,125.062,1.855,20190930-1153-FRANKFURT_1-01-185,Salto C,40.728,349.128,-15.588,50.479,370.112,53.199
,,21.003,9.998,5.492,-0.443,16.236,13.055,109.614,-18.265,20190930-1153-FRANKFURT_1-01-185,Salto C,40.728,349.128,-15.588,50.479,370.112,53.199
,,27.038,36.997,3.321,2.73,17.878,16.424,170.082,-25.077,20191008-1207-FRANKFURT_2-01-99,Salto A,28.102,354.664,-35.281,31.903,367.759,61.813
,,7.731,8.126,-3.474,-1.054,-6.659,10.765,214.418,-34.964,20191008-1207-FRANKFURT_2-01-99,Salto A,28.102,354.664,-35.281,31.903,367.759,61.813
,,6.452,6.336,-3.234,-1.03,-5.397,4.589,183.536,-11.934,20191008-1207-FRANKFURT_2-01-99,Salto A,28.102,354.664,-35.281,31.903,367.759,61.813
,,27.615,14.521,1.74,1.08,17.667,34.239,235.2,-13.731,20191008-1207-FRANKFURT_2-01-99,Salto A,28.102,354.664,-35.281,31.903,367.759,61.813
,,29.18,41.531,17.134,1.406,12.892,9.37,-31.722,8.033,0609-1-01-706,Von Bauch in Stand,1.199,36.937,7.331,26.677,83.462,41.397
,,1.405,1.448,0.189,-0.071,-0.351,4.067,22.663,4.076,0609-1-01-706,Von Bauch in Stand,1.199,36.937,7.331,26.677,83.462,41.397
,,2.044,1.509,-0.114,-0.463,-0.653,4.921,17.156,-5.412,0609-1-01-706,Von Bauch in Stand,1.199,36.937,7.331,26.677,83.462,41.397
,,19.298,9.459,7.322,-0.096,14.951,-15.913,83.006,10.772,0609-1-01-706,Von Bauch in Stand,1.199,36.937,7.331,26.677,83.462,41.397
,,25.356,35.688,-3.237,-1.337,14.891,-9.527,-175.532,4.311,20191001-1202-FRANKFURT_2-01-172,Salto A,-30.38,-344.221,-22.754,40.357,346.201,52.547
,,8.346,8.778,3.098,-0.442,-7.445,-6.543,-248.46,-15.978,20191001-1202-FRANKFURT_2-01-172,Salto A,-30.38,-344.221,-22.754,40.357,346.201,52.547
,,8.563,8.145,4.337,-0.565,-7.24,-22.325,-173.52,9.12,20191001-1202-FRANKFURT_2-01-172,Salto A,-30.38,-344.221,-22.754,40.357,346.201,52.547
,,23.175,13.231,-0.308,-1.764,11.409,-37.755,-260.727,-33.019,20191001-1202-FRANKFURT_2-01-172,Salto A,-30.38,-344.221,-22.754,40.357,346.201,52.547
,,29.381,39.189,3.347,-1.781,14.524,-6.815,99.54,9.225,0115-MORITZ-03-74,Salto C,-4.452,349.974,25.12,27.071,385.051,41.181
,,14.247,15.647,-9.905,-0.678,-6.205,-5.132,352.064,23.938,0115-MORITZ-03-74,Salto C,-4.452,349.974,25.12,27.071,385.051,41.181
,,3.041,3.137,-1.288,-0.503,-2.621,-2.507,135.496,3.416,0115-MORITZ-03-74,Salto C,-4.452,349.974,25.12,27.071,385.051,41.181
,,21.011,10.026,6.506,-2.152,14.855,5.709,74.735,10.407,0115-MORITZ-03-74,Salto C,-4.452,349.974,25.12,27.071,385.051,41.181
,,24.805,34.284,2.256,-0.441,11.572,26.384,104.634,-12.961,20191007-1150-FRANKFURT_2-01-143,Salto C,52.173,355.782,-21.471,53.645,372.435,53.826
,,17.421,16.974,-11.169,-0.306,-12.419,41.117,462.35,-43.152,20191007-1150-FRANKFURT_2-01-143,Salto C,52.173,355.782,-21.471,53.645,372.435,53.826
,,5.55,6.687,-2.935,-0.38,-4.139,20.049,156.594,4.443,20191007-1150-FRANKFURT_2-01-143,Salto C,52.173,355.782,-21.471,53.645,372.435,53.826
,,21.383,11.511,5.417,0.275,14.85,38.91,146.953,7.32,20191007-1150-FRANKFURT_2-01-143,Salto C,52.173,355.782,-21.471,53.645,372.435,53.826
,,49.28,57.115,-14.759,0.795,16.056,-16.53,-505.526,8.239,0609-4-01-336,Fliffis B,-80.266,-268.377,236.312,131.675,624.906,264.796
,,27.711,30.608,-24.415,0.483,-9.187,26.821,-336.653,119.233,0609-4-01-336,Fliffis B,-80.266,-268.377,236.312,131.675,624.906,264.796
,,18.224,18.616,-8.609,-1.591,-15.442,-170.58,66.369,304.848,0609-4-01-336,Fliffis B,-80.266,-268.377,236.312,131.675,624.906,264.796
,,29.031,18.896,-1.394,-0.674,12.402,-3.817,244.134,58.335,0609-4-01-336,Fliffis B,-80.266,-268.377,236.312,131.675,624.906,264.796
,,26.854,37.032,2.548,1.444,18.518,10.203,188.48,-18.619,20190930-1247-FRANKFURT_2-01-341,Salto A,5.986,340.397,-23.621,20.846,340.397,38.201
,,5.884,6.006,-0.34,-1.039,-5.604,4.416,199.678,-8.51,20190930-1247-FRANKFURT_2-01-341,Salto A,5.986,340.397,-23.621,20.846,340.397,38.201
,,6.65,6.452,-1.753,-1.104,-6.212,-2.474,149.594,-7.83,20190930-1247-FRANKFURT_2-01-341,Salto A,5.986,340.397,-23.621,20.846,340.397,38.201
,,22.302,12.164,3.393,-0.287,12.687,1.942,205.643,-5.098,20190930-1247-FRANKFURT_2-01-341,Salto A,5.986,340.397,-23.621,20.846,340.397,38.201
,,53.285,58.713,-26.694,8.015,9.256,-104.933,-588.291,176.159,20191008-1207-FRANKFURT_2-01-287,Fliffis Rudi C,61.469,-232.169,629.027,265.031,621.054,675.119
,,45.251,48.244,-34.714,4.921,-24.887,-91.411,-333.577,467.718,20191008-1207-FRANKFURT_2-01-287,Fliffis Rudi C,61.469,-232.169,629.027,265.031,621.054,675.119
,,38.693,41.101,-30.369,-13.513,-6.604,215.929,25.127,852.709,20191008-1207-FRANKFURT_2-01-287,Fliffis Rudi C,61.469,-232.169,629.027,265.031,621.054,675.119
,,28.414,19.604,-5.516,3.513,11.153,129.452,339.842,21.983,20191008-1207-FRANKFURT_2-01-287,Fliffis Rudi C,61.469,-232.169,629.027,265.031,621.054,675.119
,,31.179,39.338,-3.58,1.012,13.519,-24.842,133.747,6.636,0115-CHARI-05-102,Doppelsalto B,-9.588,693.976,-25.922,41.643,719.101,61.705
,,37.623,32.557,-33.336,0.704,-12.752,-11.363,664.578,-6.793,0115-CHARI-05-102,Doppelsalto B,-9.588,693.976,-25.922,41.643,719.101,61.705
,,26.886,32.123,-18.312,0.982,-16.32,18.293,436.078,-19.609,0115-CHARI-05-102,Doppelsalto B,-9.588,693.976,-25.922,41.643,719.101,61.705
,,29.844,21.223,-1.726,0.816,10.168,-2.775,267.057,-36.164,0115-CHARI-05-102,Doppelsalto B,-9.588,693.976,-25.922,41.643,719.101,61.705
,,29.288,38.98,4.142,-0.106,14.382,-0.442,106.619,8.645,0827-BK1-01-19,Salto C,16.107,358.032,15.567,39.039,381.975,38.091
,,15.353,16.296,-9.955,0.408,-5.82,8.723,338.143,23.334,0827-BK1-01-19,Salto C,16.107,358.032,15.567,39.039,381.975,38.091
,,3.207,2.805,-1.68,0.058,-2.05,17.892,131.742,5.382,0827-BK1-01-19,Salto C,16.107,358.032,15.567,39.039,381.975,38.091
,,21.493,10.589,5.914,-1.032,15.258,5.177,125.151,-7.236,0827-BK1-01-19,Salto C,16.107,358.032,15.567,39.039,381.975,38.091
,,24.899,35.263,6.209,-1.105,15.354,3.492,155.725,-1.523,0827-BK1-01-121,Salto A,-5.498,350.457,-6.86,24.42,350.737,35.962
,,7.273,6.731,-4.075,-0.562,-5.184,-1.957,215.37,-17.281,0827-BK1-01-121,Salto A,-5.498,350.457,-6.86,24.42,350.737,35.962
,,6.204,5.917,-3.901,-0.341,-4.116,-10.375,191.62,-4.677,0827-BK1-01-121,Salto A,-5.498,350.457,-6.86,24.42,350.737,35.962
,,23.609,12.577,6.572,-1.585,14.655,-2.838,154.835,9.395,0827-BK1-01-121,Salto A,-5.498,350.457,-6.86,24.42,350.737,35.962
,,26.972,36.879,2.096,-0.437,14.034,5.573,96.694,-20.885,0609-1-01-560,Salto C,32.246,361.447,-11.41,42.915,389.111,41.197
,,14.999,15.687,-10.123,0.475,-8.717,29.971,427.43,12.987,0609-1-01-560,Salto C,32.246,361.447,-11.41,42.915,389.111,41.197
,,3.626,2.927,-0.232,-0.256,-2.804,20.464,121.455,-9.766,0609-1-01-560,Salto C,32.246,361.447,-11.41,42.915,389.111,41.197
,,21.237,10.539,4.852,-0.184,15.33,11.204,110.702,-6.202,0609-1-01-560,Salto C,32.246,361.447,-11.41,42.915,389.111,41.197
,,42.656,51.035,-9.944,-6.149,11.055,-121.38,-266.275,-333.34,0115-MORITZ-03-12,Voll- ein- Rudi- aus B,-563.446,-135.967,-766.8,597.668,590.173,790.654
,,39.435,38.992,-23.418,6.613,-11.992,-534.004,-236.096,-451.397,0115-MORITZ-03-12,Voll- ein- Rudi- aus B,-563.446,-135.967,-766.8,597.668,590.173,790.654
,,33.703,35.297,-24.848,4.228,-5.818,-434.792,-86.746,-640.214,0115-MORITZ-03-12,Voll- ein- Rudi- aus B,-563.446,-135.967,-766.8,597.668,590.173,790.654
,,33.682,25.781,-5.164,-1.885,3.233,-36.13,319.454,-107.861,0115-MORITZ-03-12,Voll- ein- Rudi- aus B,-563.446,-135.967,-766.8,597.668,590.173,790.654
,,27.167,37.043,2.253,-0.662,14.468,5.62,92.349,-27.956,0609-1-01-504,Salto C,25.93,358.358,-20.087,41.102,383.333,46.361
,,15.569,16.173,-9.89,-0.016,-9.006,27.306,434.38,-1.074,0609-1-01-504,Salto C,25.93,358.358,-20.087,41.102,383.333,46.361
,,3.817,3.306,0.363,-0.483,-2.898,20.014,128.474,-7.718,0609-1-01-504,Salto C,25.93,358.358,-20.087,41.102,383.333,46.361
,,21.014,10.528,5.26,0.361,14.466,1.847,95.297,-5.73,0609-1-01-504,Salto C,25.93,358.358,-20.087,41.102,383.333,46.361
,,47.856,52.891,-17.716,1.992,14.837,-50.152,-516.414,38.931,20191007-1150-FRANKFURT_2-01-173,Fliffis C,-63.953,-431.339,210.935,99.944,663.599,228.415
,,60.287,56.781,-56.127,2.785,-19.547,-45.046,-674.906,33.972,20191007-1150-FRANKFURT_2-01-173,Fliffis C,-63.953,-431.339,210.935,99.944,663.599,228.415
,,30.994,38.435,-16.749,4.534,-23.289,-82.288,-161.463,373.284,20191007-1150-FRANKFURT_2-01-173,Fliffis C,-63.953,-431.339,210.935,99.944,663.599,228.415
,,27.345,19.545,-3.006,-3.483,10.359,18.171,267.787,97.752,20191007-1150-FRANKFURT_2-01-173,Fliffis C,-63.953,-431.339,210.935,99.944,663.599,228.415
,,27.83,38.801,-0.654,-1.6,15.068,-4.969,36.27,28.056,20191001-1148-FRANKFURT_1-01-164,40°,-2.895,349.532,-12.078,38.355,430.341,59.692
,,15.493,14.544,-10.861,-0.689,-8.21,23.949,550.836,-17.329,20191001-1148-FRANKFURT_1-01-164,40°,-2.895,349.532,-12.078,38.355,430.341,59.692
,,7.926,9.813,-2.779,-0.678,-2.756,-2.711,89.038,-17.944,20191001-1148-FRANKFURT_1-01-164,40°,-2.895,349.532,-12.078,38.355,430.341,59.692
,,22.233,9.95,2.696,-0.428,19.839,-20.174,153.672,-9.244,20191001-1148-FRANKFURT_1-01-164,40°,-2.895,349.532,-12.078,38.355,430.341,59.692
,,58.825,64.541,-28.285,6.887,10.903,-122.664,-602.231,45.986,0115-JANEIKE-01-88,Triffis B,-216.524,-747.393,-199.173,302.173,1001.265,287.129
,,54.423,54.512,-48.782,19.142,-14.201,-317.569,-751.375,9.098,0115-JANEIKE-01-88,Triffis B,-216.524,-747.393,-199.173,302.173,1001.265,287.129
,,36.194,39.573,-30.33,0.193,-10.715,-71.279,-419.638,-310.466,0115-JANEIKE-01-88,Triffis B,-216.524,-747.393,-199.173,302.173,1001.265,287.129
,,31.196,23.146,-6.537,1.964,6.817,68.756,252.748,-150.352,0115-JANEIKE-01-88,Triffis B,-216.524,-747.393,-199.173,302.173,1001.265,287.129
,,28.32,38.7,1.926,-0.582,18.422,2.692,-27.326,-9.981,0827-BK2-01-71,Salto B,-14.817,338.873,-32.138,39.804,418.031,54.597
,,20.116,18.803,-11.406,0.486,-10.665,-15.073,460.671,-26.601,0827-BK2-01-71,Salto B,-14.817,338.873,-32.138,39.804,418.031,54.597
,,4.602,5.364,-1.679,0.194,-2.218,-6.987,115.205,-25.731,0827-BK2-01-71,Salto B,-14.817,338.873,-32.138,39.804,418.031,54.597
,,21.056,10.187,3.689,-0.213,15.121,-10.49,131.293,-2.489,0827-BK2-01-71,Salto B,-14.817,338.873,-32.138,39.804,418.031,54.597
,,20.422,30.546,4.192,-0.681,18.454,-10.29,-31.743,4.206,0609-1-01-673,Bauchsprung,-5.607,-36.183,-7.896,21.426,124.48,36.662
,,1.647,1.233,-0.949,-0.341,-0.075,-1.569,-84.927,-17.269,0609-1-01-673,Bauchsprung,-5.607,-36.183,-7.896,21.426,124.48,36.662
,,2.243,1.907,0.293,0.034,-1.023,12.733,-57.411,-6.44,0609-1-01-673,Bauchsprung,-5.607,-36.183,-7.896,21.426,124.48,36.662
,,22.348,10.274,15.862,0.08,11.362,-13.314,89.277,1.802,0609-1-01-673,Bauchsprung,-5.607,-36.183,-7.896,21.426,124.48,36.662
,,26.607,36.332,2.711,4.501,16.76,38.814,233.288,-39.958,20191008-1207-FRANKFURT_2-01-341,Salto A,66.539,345.257,-87.475,69.718,345.257,98.496
,,7.99,8.19,-1.256,-1.875,-7.576,49.545,185.628,-44.681,20191008-1207-FRANKFURT_2-01-341,Salto A,66.539,345.257,-87.475,69.718,345.257,98.496
,,7.983,7.881,-3.409,-1.753,-6.948,28.566,163.281,-66.417,20191008-1207-FRANKFURT_2-01-341,Salto A,66.539,345.257,-87.475,69.718,345.257,98.496
,,23.149,12.444,-0.189,2.491,14.112,44.34,255.224,-61.814,20191008-1207-FRANKFURT_2-01-341,Salto A,66.539,345.257,-87.475,69.718,345.257,98.496
,,23.299,33.847,2.263,1.507,17.324,6.615,165.386,-54.34,0827-BK2-02-149,Salto A,-1.513,318.38,-70.05,22.572,318.523,71.228
,,7.016,6.172,-2.347,0.08,-5.477,2.35,203.064,-30.159,0827-BK2-02-149,Salto A,-1.513,318.38,-70.05,22.572,318.523,71.228
,,6.602,5.844,-2.931,-0.296,-4.864,-4.364,176.064,-47.812,0827-BK2-02-149,Salto A,-1.513,318.38,-70.05,22.572,318.523,71.228
,,21.393,11.111,3.746,0.921,11.514,-7.658,186.887,-28.033,0827-BK2-02-149,Salto A,-1.513,318.38,-70.05,22.572,318.523,71.228
,,47.995,55.196,-16.559,-0.319,17.025,9.553,-516.271,12.528,0609-4-01-497,Fliffis B,-53.613,-234.901,242.321,120.974,624.085,266.146
,,26.863,30.11,-23.995,0.411,-8.184,23.502,-311.527,138.022,0609-4-01-497,Fliffis B,-53.613,-234.901,242.321,120.974,624.085,266.146
,,19.967,20.166,-10.202,-1.547,-16.781,-153.829,84.257,316.082,0609-4-01-497,Fliffis B,-53.613,-234.901,242.321,120.974,624.085,266.146
,,28.884,19.311,-3.966,-0.308,11.271,11.281,270.688,40.556,0609-4-01-497,Fliffis B,-53.613,-234.901,242.321,120.974,624.085,266.146
,,43.246,50.384,-10.453,-7.129,9.424,-94.132,-345.488,-234.128,0115-MORITZ-03-118,Voll- ein- halb- aus B,-382.184,-207.754,-483.358,398.837,622.642,512.84
,,44.402,42.264,-31.194,15.249,-17.15,-573.417,-238.419,-351.67,0115-MORITZ-03-118,Voll- ein- halb- aus B,-382.184,-207.754,-483.358,398.837,622.642,512.84
,,30.44,35.254,-24.286,3.367,-14.155,-176.475,-229.902,-426.202,0115-MORITZ-03-118,Voll- ein- halb- aus B,-382.184,-207.754,-483.358,398.837,622.642,512.84
,,32.151,24.555,-8.033,-1.518,4.948,-28.157,343.496,-90.468,0115-MORITZ-03-118,Voll- ein- halb- aus B,-382.184,-207.754,-483.358,398.837,622.642,512.84
,,26.427,36.453,1.644,0.304,18.101,5.725,196.25,-2.183,20190930-1247-FRANKFURT_2-01-244,Salto A,5.757,351.949,-16.875,28.009,351.949,37.912
,,6.898,6.868,-0.739,-1.093,-6.679,2.977,211.589,-14.546,20190930-1247-FRANKFURT_2-01-244,Salto A,5.757,351.949,-16.875,28.009,351.949,37.912
,,6.915,6.813,-2.177,-1.073,-6.387,-4.242,181.632,-6.906,20190930-1247-FRANKFURT_2-01-244,Salto A,5.757,351.949,-16.875,28.009,351.949,37.912
,,22.34,11.74,1.725,-0.041,14.751,9.826,174.103,-0.652,20190930-1247-FRANKFURT_2-01-244,Salto A,5.757,351.949,-16.875,28.009,351.949,37.912
,,29.194,38.966,0.327,-1.183,14.049,-8.017,110.848,-5.585,0110-MORITZ-01-96,Doppelsalto B,-64.617,707.745,27.3,82.981,727.111,70.823
,,35.508,31.568,-34.876,-3.672,0.473,-68.172,631.895,16.729,0110-MORITZ-01-96,Doppelsalto B,-64.617,707.745,27.3,82.981,727.111,70.823
,,30.07,34.242,-26.252,-2.312,-12.183,-36.267,528.286,24.468,0110-MORITZ-01-96,Doppelsalto B,-64.617,707.745,27.3,82.981,727.111,70.823
,,24.649,14.632,3.857,-3.27,12.475,-19.162,169.475,21.023,0110-MORITZ-01-96,Doppelsalto B,-64.617,707.745,27.3,82.981,727.111,70.823
,,26.236,37.505,-3.332,-2.614,12.831,-19.103,-195.728,-11.875,20191001-1202-FRANKFURT_2-01-30,Salto A,-47.841,-346.359,-14.67,54.322,350.776,50.54
,,9.63,10.181,4.648,-0.56,-8.103,-12.002,-246.164,8.16,20191001-1202-FRANKFURT_2-01-30,Salto A,-47.841,-346.359,-14.67,54.322,350.776,50.54
,,8.928,8.964,5.045,-1.449,-7.128,-50.468,-221.89,5.999,20191001-1202-FRANKFURT_2-01-30,Salto A,-47.841,-346.359,-14.67,54.322,350.776,50.54
,,26.285,14.064,-4.682,-2.298,15.538,-35.733,-181.09,-26.819,20191001-1202-FRANKFURT_2-01-30,Salto A,-47.841,-346.359,-14.67,54.322,350.776,50.54
,,29.225,38.642,-0.786,1.52,17.672,-2.934,34.501,-9.587,20190930-1247-FRANKFURT_2-01-175,Salto C,10.051,341.149,-22.723,33.12,368.204,45.689
,,13.334,12.984,-10.412,-0.324,-7.533,14.71,386.92,-37.948,20190930-1247-FRANKFURT_2-01-175,Salto C,10.051,341.149,-22.723,33.12,368.204,45.689
,,4.717,5.793,-3.242,-0.644,-3.131,-4.325,163.99,4.958,20190930-1247-FRANKFURT_2-01-175,Salto C,10.051,341.149,-22.723,33.12,368.204,45.689
,,21.788,10.592,6.591,0.686,14.99,15.84,171.293,2.744,20190930-1247-FRANKFURT_2-01-175,Salto C,10.051,341.149,-22.723,33.12,368.204,45.689
,,33.494,43.078,-4.733,5.292,14.743,-11.018,-238.164,302.429,20191001-1148-FRANKFURT_1-01-76,43/,149.066,34.042,533.935,189.498,361.362,562.268
,,15.882,17.149,-14.656,-2.067,-0.29,249.058,-71.771,650.917,20191001-1148-FRANKFURT_1-01-76,43/,149.066,34.042,533.935,189.498,361.362,562.268
,,13.179,13.984,-10.535,-4.307,-5.164,98.882,148.935,346.324,20191001-1148-FRANKFURT_1-01-76,43/,149.066,34.042,533.935,189.498,361.362,562.268
,,25.776,14.477,-1.464,0.298,19.096,28.78,247.959,8.551,20191001-1148-FRANKFURT_1-01-76,43/,149.066,34.042,533.935,189.498,361.362,562.268
,,26.786,36.358,1.946,0.687,15.54,9.859,56.741,-32.175,0827-BK2-02-32,Salto C,13.63,344.391,-56.696,35.649,368.048,66.367
,,18.808,19.408,-14.824,0.764,-8.18,14.541,464.996,-37.695,0827-BK2-02-32,Salto C,13.63,344.391,-56.696,35.649,368.048,66.367
,,3.193,2.609,-0.554,0.374,-2.123,12.994,106.063,-37.823,0827-BK2-02-32,Salto C,13.63,344.391,-56.696,35.649,368.048,66.367
,,21.504,10.41,4.576,0.392,16.185,-8.181,102.962,-12.766,0827-BK2-02-32,Salto C,13.63,344.391,-56.696,35.649,368.048,66.367
,,27.694,38.528,-0.701,2.195,15.789,-5.872,-190.493,78.375,20191007-1534-FRANKFURT_2-01-94,Barani A,-96.579,52.011,187.774,105.86,275.052,209.589
,,11.092,10.645,-3.272,-0.315,-10.337,-154.867,-72.21,235.777,20191007-1534-FRANKFURT_2-01-94,Barani A,-96.579,52.011,187.774,105.86,275.052,209.589
,,10.298,10.783,-4.666,-3.236,-8.279,-80.193,166.092,167.944,20191007-1534-FRANKFURT_2-01-94,Barani A,-96.579,52.011,187.774,105.86,275.052,209.589
,,19.674,10.681,-0.805,0.893,13.916,3.19,229.266,-19.894,20191007-1534-FRANKFURT_2-01-94,Barani A,-96.579,52.011,187.774,105.86,275.052,209.589
,,28.582,39.8,1.02,0.691,17.875,16.624,-159.414,57.023,20191007-1159-FRANKFURT_1-01-366,Barani A,-57.631,97.608,159.139,79.802,301.301,211.95
,,9.508,9.284,-3.251,-0.623,-8.476,-118.717,-71.255,273.704,20191007-1159-FRANKFURT_1-01-366,Barani A,-57.631,97.608,159.139,79.802,301.301,211.95
,,8.49,8.698,-4.648,-3.186,-6.021,-21.023,177.131,86.905,20191007-1159-FRANKFURT_1-01-366,Barani A,-57.631,97.608,159.139,79.802,301.301,211.95
,,22.762,12.201,-2.082,-0.991,16.526,-16.508,281.957,-26.364,20191007-1159-FRANKFURT_1-01-366,Barani A,-57.631,97.608,159.139,79.802,301.301,211.95
,,47.212,55.016,-19.723,1.474,14.945,-9.761,-532.25,27.801,20190930-1616-FRANKFURT_1-01-165,Fliffis C,-97.826,-380.202,200.372,129.485,656.733,221.549
,,34.414,37.332,-32.165,3.204,-9.102,-67.784,-549.964,68.87,20190930-1616-FRANKFURT_1-01-165,Fliffis C,-97.826,-380.202,200.372,129.485,656.733,221.549
,,17.849,17.437,-7.669,2.132,-12.147,-100.415,30.929,263.394,20190930-1616-FRANKFURT_1-01-165,Fliffis C,-97.826,-380.202,200.372,129.485,656.733,221.549
,,26.582,17.557,-2.298,-1.018,9.842,-31.854,239.304,79.147,20190930-1616-FRANKFURT_1-01-165,Fliffis C,-97.826,-380.202,200.372,129.485,656.733,221.549
,,21.478,31.982,-4.049,-1.58,15.598,-2.164,-139.651,11.772,20191001-1202-FRANKFURT_2-01-62,3/4 Salto rw A,-2.081,-308.401,-29.149,27.365,324.962,53.642
,,4.533,4.905,1.527,-0.368,-3.88,1.609,-165.736,-16.756,20191001-1202-FRANKFURT_2-01-62,3/4 Salto rw A,-2.081,-308.401,-29.149,27.365,324.962,53.642
,,5.014,4.731,1.486,-0.157,-4.693,0.418,-194.043,-6.782,20191001-1202-FRANKFURT_2-01-62,3/4 Salto rw A,-2.081,-308.401,-29.149,27.365,324.962,53.642
,,25.223,13.43,-16.475,-2.557,5.15,-5.645,-187.897,-41.382,20191001-1202-FRANKFURT_2-01-62,3/4 Salto rw A,-2.081,-308.401,-29.149,27.365,324.962,53.642
,,28.828,40.908,-0.891,4.098,16.177,-51.85,-148.158,79.959,20191007-1524-FRANKFURT_1-01-55,Barani A,-118.388,53.174,169.525,134.828,276.978,213.893
,,8.152,7.947,-1.344,-0.294,-7.656,-138.037,-110.955,144.785,20191007-1524-FRANKFURT_1-01-55,Barani A,-118.388,53.174,169.525,134.828,276.978,213.893
,,7.856,8.095,-2.892,-3.749,-6.024,-97.784,99.547,184.925,20191007-1524-FRANKFURT_1-01-55,Barani A,-118.388,53.174,169.525,134.828,276.978,213.893
,,22.987,12.005,-3.128,0.012,12.255,9.787,287.292,-1.379,20191007-1524-FRANKFURT_1-01-55,Barani A,-118.388,53.174,169.525,134.828,276.978,213.893
,,23.988,33.892,2.521,0.947,17.694,21.034,181.942,-54.006,0827-BK2-02-139,Salto A,17.422,338.584,-52.9,28.385,338.584,60.122
,,6.856,6.042,-2.174,0.043,-5.49,3.997,201.254,-21.546,0827-BK2-02-139,Salto A,17.422,338.584,-52.9,28.385,338.584,60.122
,,6.394,5.718,-2.607,0.385,-4.934,4.764,184.495,-27.26,0827-BK2-02-139,Salto A,17.422,338.584,-52.9,28.385,338.584,60.122
,,22.412,11.788,3.903,0.473,14.182,7.863,170.524,-12.07,0827-BK2-02-139,Salto A,17.422,338.584,-52.9,28.385,338.584,60.122
,,49.816,56.127,-18.726,-0.117,11.067,-2.671,-533.218,9.838,0110-MORITZ-01-126,Fliffis B,118.094,-236.381,-183.139,152.423,609.995,217.691
